,Age,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,IncomeInvested,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,Gender_F,Gender_M,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,PreferredInvestmentType_Bonds,PreferredInvestmentType_Mutual Funds,PreferredInvestmentType_Real Estate,PreferredInvestmentType_Stocks,InvestmentDuration_Long-term,InvestmentDuration_Short-term,RiskTolerance_High,RiskTolerance_Low,RiskTolerance_Medium,Cluster
2202,46,270.3260642,15,295.056863,81.66237548,232.4600206,0.252671851,1,1,1,656,27968.10684,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2203,29,368.4944772,13,304.6688697,122.6525743,138.5853256,0.18236157,1,1,1,592,28966.19559,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2204,34,236.0239449,14,282.201571,476.9137725,177.9334651,0.221491846,0,1,1,682,34110.28899,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
2205,40,310.3683364,14,338.3456903,459.7703839,177.66324,0.239504089,0,1,0,862,48087.90861,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2
2206,62,1086.551481,3,629.3631313,223.5742648,381.7177237,0.44506638,1,1,1,717,109944.4871,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2207,41,304.8661675,19,277.5512881,495.9658608,128.7563377,0.175750128,0,0,0,748,34872.37457,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2208,35,295.7133455,13,273.459789,131.6381034,222.2497891,0.214128675,1,0,0,568,27599.15192,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
2209,38,399.724584,14,283.4218317,406.4470632,218.2678087,0.226068062,0,0,0,795,34426.44257,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
2210,26,271.4724624,16,299.965394,207.2714028,210.9020842,0.240215085,1,1,1,592,36486.44447,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
2211,30,341.4689578,10,297.714728,234.3784886,209.7153227,0.18751306,0,1,1,647,33004.55508,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2212,50,965.9688391,7,489.9510797,155.6714549,385.6123428,0.50547923,1,1,0,720,105812.903,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2213,35,1114.06835,5,296.6584591,146.4775209,162.8061637,0.486403075,1,0,0,497,47943.69884,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2
2214,33,381.7809757,17,298.013067,413.0706783,261.7870221,0.213416381,0,0,1,765,50196.07139,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
2215,37,315.1835162,13,333.2456421,581.0980362,254.0512261,0.188133656,0,1,0,756,41466.08927,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2
2216,42,305.2341509,13,395.761964,560.9253377,326.8291119,0.169241508,0,1,1,891,34375.78304,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
2217,30,377.3276241,15,301.0741714,483.4228219,215.3299345,0.208054917,0,1,0,703,39979.61883,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2
2218,34,964.0122579,1,305.5341264,237.9467764,286.251583,0.447387697,0,0,1,571,40213.29473,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2219,33,946.8742144,7,274.1986484,143.8726773,129.9342692,0.482157026,1,1,1,652,40463.57791,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
2220,61,1033.692358,2,506.3720272,200.1301118,360.743155,0.5209435,1,1,1,748,93451.08671,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2221,22,363.2912776,11,318.0581949,229.6413715,261.0380064,0.151691706,1,0,0,655,34230.73354,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
2222,27,259.8151704,17,312.8778663,344.8076233,162.9126273,0.197502167,1,0,0,613,32776.33656,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2223,33,293.6327959,16,283.5034777,227.3276912,180.8092739,0.21474999,1,1,1,606,29497.34489,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2224,33,368.7739857,16,193.4380533,518.5271954,168.1505554,0.234523996,0,1,0,723,42468.92243,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
2225,37,297.8744134,12,267.9166238,491.523447,236.8068097,0.193072222,1,1,0,709,31946.4906,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
2226,29,249.7761563,12,380.5902143,233.27476,211.2427283,0.04888787,1,1,0,592,24756.74185,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2227,21,1043.555266,7,293.4972224,213.2424187,211.7573607,0.473145838,1,0,1,659,37397.05517,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2
2228,31,410.7122888,17,265.8124382,500.9871729,168.280941,0.204124921,0,1,0,775,33506.57349,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2229,37,907.336093,6,257.3040906,204.0301046,140.5138132,0.36008666,1,1,1,529,43969.43403,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
2230,63,1049.867642,7,504.4824768,207.3274677,544.395193,0.468519084,0,1,1,727,102867.5817,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2231,37,1017.158395,7,327.7590561,301.9022006,292.4144856,0.415078494,0,0,1,514,42875.19899,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
2232,21,343.3587187,15,252.7213479,248.1706864,152.43663,0.224124559,0,1,1,585,34379.65904,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2233,66,1024.795827,5,513.3818309,212.6852232,440.1647821,0.486725418,1,0,1,694,102211.3185,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2234,29,1017.476105,3,312.4326744,244.9166647,199.3938684,0.42848182,0,0,1,536,44609.00201,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
2235,36,308.5160644,15,285.6546459,160.0051608,196.3718273,0.181629562,1,1,1,680,36569.20786,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
2236,62,940.5738085,8,526.7797913,199.2949798,419.9908075,0.573065242,0,0,0,647,95447.69684,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2237,23,337.7435553,14,342.3245034,141.0656819,263.7673513,0.165279128,1,0,1,662,27353.84494,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2238,36,1018.315544,7,257.096472,213.2506093,163.3873656,0.349669957,1,1,1,557,36171.70025,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2239,29,1095.634113,4,291.3558365,167.6754988,243.4106402,0.478091292,0,0,1,606,33864.17034,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
2240,32,950.2481204,0,250.9890278,186.0168757,133.4610141,0.366107551,0,0,0,519,44750.44595,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2
2241,28,336.1191161,15,316.1184683,218.9483538,231.686333,0.121463745,1,0,1,587,37639.24731,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2242,33,941.9272074,4,334.0722537,251.1145287,270.1189308,0.436824486,0,0,0,522,32912.96354,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2243,23,309.9825038,13,268.2726949,236.5054379,228.8033296,0.159571407,0,1,1,611,35956.49775,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
2244,63,971.1599787,4,603.7651672,229.4301203,395.1477043,0.555404592,1,1,0,704,95956.16401,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2245,46,228.6526466,16,302.1917661,483.0192225,227.9004903,0.166700411,0,1,0,775,37444.13671,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2246,67,1082.505672,3,578.0365682,190.7291542,382.9070523,0.500504169,1,0,1,741,109129.9532,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2247,59,912.8158057,4,432.288733,135.2869548,316.3134793,0.501028711,1,0,1,619,103539.4434,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2248,32,1069.706283,4,290.4682353,193.2717333,130.0333211,0.411597006,1,1,1,537,37655.85369,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
2249,37,938.5279722,4,213.3781029,208.582102,245.5536168,0.412715026,0,0,1,612,31458.71731,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2250,37,359.2427964,16,263.2389293,126.8729097,207.295443,0.189200641,1,1,1,561,31077.69298,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2251,29,292.2829275,15,264.7340975,76.64505901,176.3309754,0.165803944,0,1,1,577,24219.98166,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2252,64,958.4163475,6,523.9769093,132.8308572,453.4675048,0.463314203,0,1,1,689,102261.018,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2253,32,356.5750245,16,291.3784592,591.7975867,255.8801361,0.301584607,0,1,0,719,41447.52843,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2
2254,40,270.0260653,13,302.1974653,586.0538641,167.443608,0.180713496,0,0,1,753,38576.72157,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2
2255,34,940.2982501,2,312.0149076,150.5223777,210.6575442,0.370470673,0,1,1,558,41758.55448,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2256,39,330.3769021,18,257.7689271,510.5271271,223.8413349,0.178653018,0,0,1,796,47887.81977,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
2257,39,275.2374504,15,342.6640997,239.6590056,250.9958063,0.246623625,1,0,1,630,26910.83613,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2258,32,323.3871836,14,255.3185351,440.759854,220.6096657,0.235830077,1,0,0,706,44401.00352,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
2259,63,1014.93167,7,433.9528202,220.1664954,345.3659445,0.471066419,1,0,1,692,94140.10141,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2260,35,282.6377182,18,345.2642193,258.1085744,202.6739076,0.211579438,1,1,1,550,35289.24058,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2261,38,1036.331536,2,350.9717217,148.4483457,287.4198369,0.502026778,0,0,1,629,36220.0809,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2
2262,28,257.2929846,16,306.3566993,170.6130153,160.0990731,0.177357717,1,1,1,539,30893.45307,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2263,58,948.3555469,5,523.286415,209.6880604,382.1675021,0.528314369,1,1,1,735,96777.01633,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2264,32,992.8863046,4,387.2602641,108.3850228,167.1156287,0.347711613,1,0,0,473,44091.57887,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2
2265,63,918.347632,6,531.1353097,229.4686965,358.6986274,0.568753537,1,1,0,756,93257.33363,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2266,40,931.2517478,5,246.3214675,221.4003114,212.4924773,0.463777246,1,1,1,509,34371.00832,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
2267,38,268.3910272,16,286.9959367,510.4561765,219.3540183,0.196059454,0,0,0,723,37852.73291,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2268,34,312.3254433,15,333.5077673,570.1441993,224.6462707,0.229781573,0,0,1,731,48948.91533,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2
2269,59,900.4392249,3,500.1557476,112.5725148,395.1685265,0.460949555,1,1,1,668,92432.8488,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2270,30,881.0563767,3,293.388616,187.6733675,160.8335207,0.337247474,0,1,1,570,38674.37809,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2
2271,61,1044.112233,0,428.2014944,130.7273524,440.7407986,0.584904678,1,1,1,622,102039.8256,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2272,61,898.7210567,6,488.9905026,238.6639504,332.7124597,0.499271727,1,1,1,828,99010.46115,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2273,32,395.9336015,16,261.2859031,183.5739017,246.3630923,0.224522393,1,0,0,569,32700.9553,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
2274,63,1072.345354,6,436.4293064,274.5917145,362.170846,0.563826969,1,1,1,662,92306.30457,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2275,38,282.2468853,17,331.1411073,481.2831933,231.908162,0.251980483,1,1,0,767,35323.98631,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
2276,45,303.4062533,11,359.3109828,387.2426852,161.5471256,0.214029491,0,1,0,823,41372.1721,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
2277,25,247.0136444,16,299.9618543,539.1526101,179.7775627,0.169389166,1,0,0,683,38989.37117,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
2278,40,994.8608573,9,338.8162861,196.1597109,188.9982519,0.339339847,0,1,1,473,39108.18317,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
2279,33,958.1964531,5,256.0893454,234.1258884,134.6555531,0.372413369,1,1,1,584,46981.53123,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2280,23,962.7370773,2,398.5503119,141.4310718,204.0816083,0.293481908,1,1,1,519,46524.43419,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2281,35,918.4526282,4,356.9678496,229.7480378,148.7825422,0.463314728,1,1,0,577,37416.35038,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
2282,23,330.6195015,15,324.3906178,199.6312016,212.6498584,0.276611272,1,1,1,655,27182.45592,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
2283,28,1031.41756,8,219.994914,262.1938889,111.7605621,0.376902628,1,1,1,513,36328.28431,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2
2284,57,1014.405777,3,529.6754889,170.8559592,397.4217631,0.496887104,1,1,1,695,100304.1413,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2285,33,305.1847168,17,309.2161804,478.1783878,171.1370734,0.152522336,0,1,0,749,39142.87405,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2
2286,39,981.4860889,3,339.2364234,228.4668752,297.2966123,0.475606755,0,0,1,543,37156.17827,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2
2287,38,390.8017439,12,294.0495818,513.8278441,190.1003975,0.091460892,0,1,0,780,44322.2497,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
2288,38,1019.926455,3,341.9977246,85.24330464,255.034464,0.347835821,0,1,0,485,47742.03876,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
2289,67,931.6919126,3,541.1983391,154.9609359,349.3236849,0.444407712,0,0,1,721,104432.5106,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2290,60,910.5068368,7,507.8106575,285.9518109,333.5896799,0.471072594,0,1,0,738,103000.1482,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2291,63,1011.552453,8,569.5416619,277.8219752,512.505076,0.510944333,1,1,1,671,101119.035,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2292,62,1089.741804,3,515.8350435,229.6682651,385.6619703,0.52153741,1,1,1,738,95277.8457,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2293,26,277.9739311,14,300.4528434,270.8114627,211.9109713,0.170412165,1,1,1,549,30696.9964,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2294,65,990.7283855,4,456.6423865,152.6926651,423.0535315,0.441212972,1,1,1,786,101746.8335,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
2295,28,208.8660045,16,370.5062916,165.4646609,251.0038458,0.162019688,1,0,1,567,27715.23796,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
2296,29,348.270647,12,364.8153369,141.201977,102.5815444,0.264797981,1,1,1,676,20990.28579,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
2297,61,1052.555118,7,443.2198922,204.9298928,382.5549588,0.482060346,1,1,1,680,103697.3775,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2298,40,950.0895922,7,278.5034052,191.701417,274.9683274,0.30979678,1,0,1,532,46160.41752,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
2299,27,237.9225275,12,312.5220907,271.0811618,124.3442096,0.180961731,1,1,1,607,32318.82709,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
2300,37,1023.153982,6,331.2837098,177.5988624,100.8878019,0.488251466,1,0,1,461,41046.76004,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2
2301,67,965.3439577,4,463.5272645,204.9335462,378.3164349,0.505491283,1,1,1,718,101916.0322,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2302,65,991.084058,5,528.9549289,244.350704,446.9870075,0.459700743,1,1,1,595,98010.4198,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2303,36,292.7866306,15,338.2336282,521.5585533,232.6012143,0.19488096,0,1,0,654,41567.91377,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
2304,36,1094.216455,2,283.8296003,214.3104948,213.9354516,0.403145193,1,1,1,490,38571.92518,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
2305,60,854.4901319,4,548.4056371,203.0698622,453.104446,0.514795518,0,0,1,690,96581.58038,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2306,38,297.0798069,14,251.3640342,504.2955896,188.1842556,0.22643549,0,0,0,709,45594.5423,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2
2307,65,961.1332189,0,438.8329849,179.788905,345.8438714,0.506850635,1,1,1,823,102518.6694,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
2308,29,269.5239406,17,294.9082348,413.2903455,203.796939,0.205502406,0,1,0,704,35638.71599,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
2309,31,902.2942777,7,276.1207888,164.4531795,188.3403666,0.449366032,0,1,1,567,36324.35135,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
2310,41,292.411181,16,264.5570673,213.9587884,196.2844364,0.190953199,0,1,1,622,30188.71778,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
2311,56,1012.216886,5,478.5646432,204.1941601,269.0547241,0.564215406,0,1,1,770,103364.6012,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2312,41,966.280209,3,273.9362807,239.9935906,236.3358805,0.450766838,0,1,1,595,38027.31257,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2
2313,38,1033.261759,5,329.9783342,184.103629,190.6835178,0.345803443,0,1,1,515,41947.7588,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2314,67,954.3619648,5,390.6505959,155.6723426,429.1966492,0.429927235,1,1,1,753,101086.4303,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2315,28,259.4028366,15,331.5293023,131.7763752,146.9839355,0.299144361,1,1,1,535,24210.5243,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2316,33,315.9544719,14,331.4272757,164.8590258,167.8146817,0.30757945,1,1,1,603,27344.9021,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
2317,31,309.9767635,13,305.8003499,548.3100291,202.248911,0.198922404,1,0,0,777,37412.98076,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2
2318,28,365.2091362,15,254.958994,474.7181245,192.0770696,0.203872397,0,1,0,687,50718.64179,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2
2319,63,997.8144754,6,451.552473,199.7155827,369.4390755,0.507293375,1,1,1,772,96816.32543,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2320,55,924.1716494,6,451.7275737,218.4927637,477.2149719,0.508329553,1,1,0,730,101406.9045,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2321,36,953.1372579,4,328.2224222,308.361144,214.8265702,0.358478303,0,0,1,494,43563.2167,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2322,58,1081.339364,6,548.7469056,129.6413018,447.8783505,0.465957236,0,0,1,665,110486.5474,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2323,56,901.7080171,4,506.2698759,244.0318208,409.6881221,0.562165575,1,1,1,702,101167.935,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2324,55,1058.835607,6,526.1732802,199.206386,378.534457,0.58550459,1,1,1,672,107228.2517,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2325,32,326.0282873,15,264.771221,181.5290978,274.3706281,0.241269204,1,1,1,595,37279.51181,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2
2326,33,1005.966826,3,357.0590055,214.7845951,203.9493265,0.384987182,1,1,1,547,33779.59976,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2327,30,404.4833082,15,423.1123725,107.067437,145.9091659,0.136092455,1,1,0,521,24678.06401,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2328,36,959.1370211,8,245.6986216,246.3706265,168.0439383,0.368985976,1,0,1,551,43628.17175,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2
2329,26,288.9455815,10,353.3021558,219.7726505,114.7644889,0.235654019,1,0,1,572,26019.78154,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
2330,38,917.9188602,4,243.1658779,194.6901586,200.3280089,0.413614418,1,0,1,584,45804.49897,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2
2331,58,1057.313769,5,387.9392972,176.4296623,372.2801524,0.534479403,1,1,1,720,102702.7082,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2332,26,300.6063946,17,348.3589436,206.1655949,277.0094053,0.213569512,1,1,0,546,27104.43494,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
2333,60,1030.922522,4,491.6588528,230.0959434,438.4964132,0.394339795,1,1,1,783,97520.73844,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2334,27,979.8315617,6,351.0921558,259.6287822,146.8269421,0.344874431,1,0,1,511,34587.43124,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2335,36,292.5647631,15,263.6439026,260.1280968,162.5520415,0.199614195,1,1,1,604,24356.93578,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
2336,36,286.4711256,14,347.7973533,195.2158997,243.9906325,0.163108461,1,0,1,597,35766.97282,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
2337,31,291.4012655,14,311.0141564,276.1412169,205.3663872,0.187651354,1,0,1,536,36012.22059,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
2338,26,284.0108519,16,313.4273038,174.5503933,213.0002565,0.218196247,0,0,1,607,32008.3613,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
2339,60,1042.57989,3,609.508488,227.2879346,426.8867968,0.527774739,1,0,1,762,93474.23877,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2340,37,990.8334442,5,334.7791832,223.3325029,191.0083907,0.431172695,1,1,1,465,38480.87719,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2
2341,29,235.4532568,19,308.0348485,179.798061,323.6270772,0.227160155,0,0,0,620,31913.33279,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
2342,54,1032.896421,5,456.2297294,232.3787005,395.7297931,0.555407695,1,1,1,731,96289.36578,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2343,40,238.2176192,15,354.6095074,473.6344811,147.6474908,0.141787694,0,1,0,808,40408.50786,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
2344,34,280.3878366,15,314.0183522,473.2650332,166.6744147,0.206170344,0,1,0,668,36689.11226,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2
2345,39,1003.368646,4,342.2730998,234.8840481,223.161351,0.427500081,1,1,1,505,32177.28956,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2346,31,300.5010716,12,248.2145738,451.923392,124.3861369,0.1620835,0,0,0,766,40169.93327,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2
2347,37,1074.850218,4,374.9025243,171.7834215,155.3856223,0.364610024,0,0,1,495,44881.48443,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2
2348,39,233.926234,11,333.6782616,513.5298909,124.086221,0.253526479,0,1,0,702,46643.20998,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
2349,36,996.9169293,2,305.7454031,90.84631974,240.9674722,0.352656366,1,1,1,638,43658.29317,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2
2350,38,280.7703026,15,208.557856,450.8361262,247.6751154,0.228241909,0,0,0,773,35027.04029,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
2351,31,995.2157096,8,299.942753,236.4628739,242.2057597,0.371465055,0,1,1,585,35573.65567,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2352,39,1078.376003,4,280.9771361,219.9590035,160.0727189,0.424124603,1,1,1,454,34489.32393,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2353,22,343.1175426,15,337.4180248,119.789035,181.87259,0.172764098,1,0,1,553,41868.97455,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2
2354,62,1024.817072,5,485.6425443,210.0660506,417.2529702,0.454720414,1,1,0,745,103265.0591,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2355,65,1094.351057,5,498.7255335,237.9955689,366.3735016,0.489875179,1,1,1,624,103731.2359,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
2356,41,986.7347005,5,301.5768841,125.896711,149.1417176,0.330033852,1,0,1,594,30839.66443,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
2357,45,996.8184679,4,457.6130289,220.3574031,303.6733532,0.532112343,1,1,1,768,103973.0791,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
2358,39,421.3726951,14,355.1285869,488.4028394,176.3108435,0.178829378,0,0,0,706,27875.49233,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
2359,33,365.2771067,14,310.7319082,442.3511061,232.6863072,0.305868814,0,0,1,825,39135.69734,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2
