,Age,Gender,IncomeInvested,InvestmentDuration,RiskTolerance,RetirementSaving,HouseBuying,EmergencyFund,CreditScore,TotalIncome,PreferredInvestmentType_Bonds,PreferredInvestmentType_Mutual Funds,PreferredInvestmentType_Real Estate,PreferredInvestmentType_Stocks,Invest_class
2478,28,1,0.377649331,1,0.0,1,0,1,558,34038.72948,0,1,0,0,2
2479,33,1,0.160144789,1,1.0,0,0,0,811,40680.02535,0,0,1,0,1
2480,64,0,0.4625274,1,0.5,1,1,1,691,104862.7961,0,0,0,1,0
2481,63,0,0.52237398,0,0.5,0,1,0,819,99927.38669,0,0,1,0,0
2482,35,1,0.288303057,1,0.0,1,1,0,509,31121.72863,1,0,0,0,2
2483,31,1,0.278391169,1,0.0,1,0,1,649,30775.91773,0,1,0,0,2
2484,31,0,0.149435413,1,1.0,0,1,0,641,42272.65437,0,0,1,0,1
2485,35,1,0.162112911,0,0.5,0,0,0,738,38952.04887,0,0,1,0,1
2486,37,1,0.293234927,1,0.0,1,1,1,596,36151.13607,0,1,0,0,2
2487,25,0,0.333924774,1,0.0,0,1,1,525,43596.47327,0,1,0,0,1
2488,28,1,0.223144144,1,0.5,1,1,1,610,24815.44282,1,0,0,0,2
2489,30,0,0.384906568,1,0.0,0,1,1,510,38693.62589,1,0,0,0,1
2490,32,1,0.16064813,1,1.0,1,0,1,526,31198.32203,0,1,0,0,2
2491,64,1,0.520903289,1,0.5,1,1,1,622,94887.92302,0,0,1,0,0
2492,30,1,0.201226022,1,1.0,1,1,0,711,38259.66964,0,0,0,1,1
2493,58,1,0.507727708,1,0.0,1,1,1,660,94854.9515,0,0,0,1,0
2494,58,0,0.499066666,1,1.0,1,1,1,787,107859.7504,0,0,0,1,0
2495,68,1,0.522242214,1,0.5,1,1,0,675,105144.3027,0,0,0,1,0
2496,32,1,0.424986115,1,0.0,0,1,0,499,31076.96905,0,1,0,0,2
2497,36,1,0.255283537,0,1.0,0,0,0,717,35558.65276,0,0,0,1,2
2498,33,0,0.130514247,0,0.5,0,1,0,736,38935.53022,0,0,0,1,1
2499,61,1,0.557320442,0,0.5,1,1,1,832,99413.01036,0,0,0,1,0
2500,41,1,0.385555927,1,0.0,1,1,1,631,43667.42897,1,0,0,0,1
2501,50,0,0.428655759,1,0.5,1,1,1,669,96388.69775,0,0,1,0,0
2502,41,1,0.363334654,1,0.0,1,0,1,527,41016.90006,1,0,0,0,1
2503,30,1,0.2055173,0,1.0,0,0,1,710,37525.69607,0,0,0,1,1
2504,39,0,0.361797311,1,0.0,0,1,1,534,40318.39295,0,1,0,0,1
2505,56,0,0.44838039,1,1.0,0,1,1,677,102951.0573,0,0,0,1,0
2506,35,1,0.370792845,0,0.0,1,1,1,578,39614.80832,1,0,0,0,1
2507,58,1,0.480553227,1,0.5,1,1,1,739,98288.08447,0,0,0,1,0
2508,60,0,0.474635215,0,0.5,0,1,1,755,101327.8185,0,0,0,1,0
2509,38,0,0.415053662,1,0.0,1,0,1,573,50791.00425,1,0,0,0,1
2510,60,0,0.523402405,1,0.5,1,1,1,710,96115.73337,0,0,1,0,0
2511,35,0,0.246499526,0,1.0,1,0,0,736,47614.39445,0,0,1,0,1
2512,37,0,0.223592181,0,1.0,0,1,1,621,30188.48293,0,1,0,0,2
2513,36,1,0.21722065,1,1.0,0,1,0,729,38574.69429,0,0,1,0,1
2514,32,0,0.094338701,0,0.5,1,1,0,754,37939.15339,0,0,1,0,1
2515,25,0,0.326036832,1,0.0,0,1,0,630,24091.5789,0,1,0,0,2
2516,36,0,0.238383523,0,1.0,0,1,0,654,40921.47741,0,0,0,1,1
2517,33,1,0.253022067,0,0.5,0,1,0,804,43552.23304,0,0,0,1,1
2518,52,0,0.527152216,1,1.0,1,1,1,739,85277.04707,0,0,0,1,0
2519,32,0,0.408923289,0,0.5,1,1,1,687,50635.23895,0,1,0,0,1
2520,26,0,0.171546935,1,0.0,1,0,1,549,25648.45649,0,1,0,0,2
2521,38,0,0.197475691,1,0.0,0,1,1,597,36623.22227,0,1,0,0,1
2522,33,0,0.217029227,0,0.5,0,0,0,753,44976.56702,0,0,0,1,1
2523,57,1,0.486244409,1,1.0,0,1,1,715,110302.1481,0,0,0,1,0
2524,34,0,0.150381456,0,1.0,0,0,0,787,37893.27345,0,0,1,0,1
2525,31,0,0.328511391,1,0.0,1,0,1,572,38354.78356,0,1,0,0,1
2526,53,1,0.468276691,1,0.5,1,1,1,673,95522.22814,0,0,1,0,0
2527,31,1,0.206227268,1,0.0,1,1,1,527,33640.53203,0,1,0,0,2
2528,27,1,0.237323793,0,0.0,0,1,0,725,36591.57822,0,0,0,1,1
2529,56,1,0.476387153,1,0.5,0,0,1,674,103015.4697,0,0,0,1,0
2530,33,1,0.240785205,0,1.0,1,0,0,741,43518.9289,0,0,1,0,1
2531,26,1,0.378085431,1,0.0,0,0,1,607,40804.28354,0,1,0,0,1
2532,32,1,0.187067331,1,1.0,1,0,1,621,22865.19477,0,1,0,0,2
2533,42,0,0.389156472,0,0.0,0,0,1,609,44366.07573,0,1,0,0,1
2534,32,0,0.268925507,0,1.0,0,0,0,785,35461.91214,0,0,0,1,2
2535,36,1,0.183881567,0,1.0,1,1,0,773,35790.66046,0,0,0,1,2
2536,34,1,0.132452894,0,0.0,1,0,0,754,44449.42028,0,0,0,1,1
2537,38,0,0.180483299,1,0.0,1,0,1,672,37190.78186,0,1,0,0,1
2538,24,1,0.068514959,1,0.0,1,0,0,657,17579.35591,1,0,0,0,2
2539,27,1,0.25057953,0,1.0,0,0,0,756,33992.61953,0,0,1,0,2
2540,29,0,0.336877943,1,0.0,0,1,1,560,47915.821,1,0,0,0,1
2541,32,1,0.17717468,0,0.5,1,0,1,506,39625.82069,1,0,0,0,1
2542,21,1,0.266733442,1,0.0,1,1,1,576,36552.61473,1,0,0,0,1
2543,56,1,0.614947762,1,0.5,1,0,1,730,101576.6418,0,0,0,1,0
2544,38,1,0.159253164,1,0.5,0,0,0,776,40835.10535,0,0,0,1,1
2545,37,0,0.407504663,1,0.5,1,0,1,577,38676.57701,1,0,0,0,1
2546,33,0,0.141669903,0,1.0,1,1,0,737,40719.55426,0,0,0,1,1
2547,53,0,0.550657233,1,0.5,1,1,1,657,111585.7161,0,0,1,0,0
2548,34,1,0.211751925,0,1.0,0,0,0,779,41685.53764,0,0,0,1,1
2549,31,1,0.19429679,0,1.0,0,0,0,747,34038.02923,0,0,0,1,2
2550,33,0,0.277032275,1,0.5,0,0,1,684,33086.46813,0,1,0,0,2
2551,34,0,0.449249718,1,1.0,1,1,1,494,41927.02593,0,1,0,0,1
2552,27,1,0.0977197,1,1.0,1,0,1,593,31727.49229,0,1,0,0,2
2553,25,1,0.12250883,1,0.0,0,1,1,656,24182.15,0,1,0,0,2
2554,33,0,0.369706506,1,0.0,0,0,0,559,41650.95028,0,1,0,0,1
2555,26,0,0.367468589,1,0.5,0,1,1,536,27720.06681,0,1,0,0,2
2556,64,1,0.467819229,1,0.5,1,1,1,721,94408.34923,0,0,1,0,0
2557,38,1,0.379734402,0,0.0,1,0,1,492,35612.58887,1,0,0,0,2
2558,60,0,0.460449714,0,0.5,1,1,1,720,94038.14531,0,0,1,0,0
2559,60,1,0.544034637,1,0.5,1,1,0,682,104239.0226,0,0,1,0,0
2560,36,1,0.197687784,0,0.5,0,0,0,713,37129.87016,0,0,0,1,1
2561,23,0,0.156011171,0,0.0,1,0,1,547,27432.35063,1,0,0,0,2
2562,29,0,0.347826053,1,0.0,0,1,1,492,44975.69818,1,0,0,0,1
2563,34,1,0.196060054,1,1.0,0,0,0,890,35574.30961,0,0,1,0,2
2564,39,1,0.384945775,1,0.0,1,0,0,491,37480.09539,1,0,0,0,1
2565,40,1,0.184861268,1,1.0,1,0,1,584,31289.15332,0,1,0,0,2
2566,30,1,0.168902214,1,0.0,1,1,0,565,33081.38314,1,0,0,0,2
2567,28,0,0.239322314,1,0.0,1,0,0,643,33706.16957,1,0,0,0,2
2568,63,0,0.451715929,1,1.0,1,1,1,598,98551.53773,0,0,1,0,0
2569,34,0,0.244209407,0,1.0,0,0,0,711,44142.04322,0,0,0,1,1
2570,38,1,0.492141426,1,0.0,0,0,0,644,31927.79394,1,0,0,0,2
2571,34,1,0.268293562,1,0.0,1,0,0,656,31127.43357,0,1,0,0,2
2572,50,0,0.462879471,1,0.5,1,1,1,707,107901.8734,0,0,1,0,0
2573,20,0,0.134932333,1,0.0,1,1,1,597,26728.90296,1,0,0,0,2
2574,35,0,0.316039143,1,0.5,1,1,1,510,34836.83802,0,1,0,0,2
2575,41,0,0.231126134,0,0.5,0,0,0,792,37777.61407,0,0,0,1,1
2576,36,0,0.166543012,1,0.0,0,0,1,512,27555.05885,0,1,0,0,2
2577,34,0,0.272336333,0,0.0,1,0,0,782,38665.99833,0,0,0,1,1
2578,29,1,0.225980214,1,0.0,1,0,1,674,41502.22589,1,0,0,0,1
2579,58,0,0.516367856,1,0.0,1,1,1,712,99421.71723,0,0,1,0,0
2580,28,1,0.150058273,1,0.0,1,1,1,619,34047.5504,1,0,0,0,2
2581,33,0,0.174442197,1,0.0,1,1,1,601,30272.11597,0,1,0,0,2
2582,31,0,0.214633145,1,0.0,1,1,1,603,30227.818,1,0,0,0,2
2583,33,0,0.151851482,0,1.0,0,0,0,762,39195.53469,0,0,0,1,1
2584,28,1,0.348303738,0,0.0,1,1,1,493,44400.52804,1,0,0,0,1
2585,31,0,0.197681193,1,0.0,1,1,1,632,30209.50491,1,0,0,0,2
2586,62,0,0.477552099,0,0.5,1,1,0,696,95514.5911,0,0,0,1,0
2587,32,1,0.451817983,1,0.0,1,1,1,526,40728.20692,1,0,0,0,1
2588,66,0,0.476305446,1,0.5,1,1,1,681,110315.7282,0,0,0,1,0
2589,36,0,0.42753747,0,0.0,0,0,1,475,34768.2305,1,0,0,0,2
2590,37,1,0.133023432,1,1.0,0,0,0,698,41488.02279,0,0,0,1,1
2591,53,0,0.444332744,1,0.5,1,0,1,716,94699.95024,0,0,0,1,0
2592,47,0,0.157355509,0,1.0,0,1,1,798,41755.01555,0,0,1,0,1
2593,28,1,0.348079266,1,0.0,1,1,1,544,34857.19426,1,0,0,0,2
2594,33,1,0.376842679,1,0.0,1,1,1,449,37263.78731,0,1,0,0,1
2595,29,1,0.157170214,1,0.5,1,1,0,573,30571.86847,0,1,0,0,2
2596,38,0,0.362068374,0,0.0,0,1,1,551,33915.55236,1,0,0,0,2
2597,68,1,0.553176668,0,0.5,1,0,1,771,107588.1797,0,0,0,1,0
2598,30,1,0.149085842,0,1.0,0,0,0,740,33844.6459,0,0,0,1,2
2599,30,0,0.170639445,0,0.5,0,0,1,773,41580.29546,0,0,0,1,1
2600,29,0,0.179546158,1,1.0,0,0,0,759,55789.44969,0,0,1,0,1
2601,43,0,0.14203678,0,1.0,0,1,0,670,36759.44524,0,0,1,0,1
2602,33,0,0.314113166,1,0.0,1,0,1,614,35843.42889,1,0,0,0,2
2603,64,0,0.440179073,1,1.0,1,1,0,672,98939.50644,0,0,1,0,0
2604,65,0,0.462672266,1,1.0,1,1,0,797,98178.43886,0,0,0,1,0
2605,31,1,0.297574153,1,0.5,1,0,0,516,23200.44876,0,1,0,0,2
2606,39,0,0.247319132,0,0.5,0,0,0,699,26675.8026,0,0,1,0,2
2607,32,1,0.197582918,0,1.0,0,1,1,816,34867.32193,0,0,0,1,2
2608,29,1,0.201440255,1,0.5,1,0,0,720,32766.46473,0,1,0,0,2
2609,30,1,0.34879494,1,0.0,0,0,0,536,40498.0134,0,1,0,0,1
2610,33,1,0.124867785,0,1.0,0,1,0,698,45772.02826,0,0,0,1,1
2611,33,0,0.226722463,1,1.0,0,1,0,785,33929.51071,0,0,0,1,2
2612,28,1,0.212637736,1,0.0,0,1,1,583,31593.57913,1,0,0,0,2
2613,40,0,0.179583795,0,1.0,0,0,0,783,49675.30862,0,0,0,1,1
2614,35,1,0.349405904,1,0.0,0,1,1,502,40414.2825,1,0,0,0,1
2615,33,0,0.261462681,1,1.0,0,1,0,707,36441.49457,0,0,1,0,1
2616,42,1,0.228147668,0,0.0,1,1,1,638,23555.07769,0,1,0,0,2
2617,63,0,0.517785381,1,0.0,1,1,1,792,101274.975,0,0,0,1,0
2618,61,0,0.548781507,1,0.5,1,1,1,825,101840.3285,0,0,0,1,0
2619,31,1,0.26043188,0,1.0,0,0,0,711,43237.39179,0,0,1,0,1
2620,28,1,0.220449203,0,1.0,0,1,0,752,41930.58441,0,0,1,0,1
2621,43,0,0.463000994,1,0.0,1,0,1,548,36646.21633,1,0,0,0,1
2622,43,0,0.360607003,1,0.0,0,0,1,596,41837.7206,0,1,0,0,1
2623,27,1,0.20166971,0,1.0,1,1,1,546,31173.5423,0,1,0,0,2
2624,36,1,0.521678027,1,1.0,1,0,1,552,46073.97586,0,1,0,0,1
2625,42,1,0.472855639,1,0.5,0,1,1,434,40883.27427,1,0,0,0,1
2626,31,0,0.16659316,1,0.0,1,1,1,614,34111.72869,1,0,0,0,2
2627,30,0,0.151493825,1,0.0,0,1,1,584,36959.00881,1,0,0,0,1
2628,30,0,0.192022072,0,0.5,0,1,1,752,43474.81124,0,0,0,1,1
2629,41,1,0.271589866,1,0.0,0,1,1,563,31436.80359,0,1,0,0,2
2630,35,0,0.262644403,0,1.0,0,1,0,679,32957.56325,0,0,1,0,2
2631,23,0,0.402752922,1,0.5,1,0,1,628,29066.01278,1,0,0,0,2
2632,36,1,0.204917063,0,0.0,1,0,0,714,36317.68141,0,0,0,1,1
2633,27,0,0.214958974,1,1.0,1,1,1,549,32209.97659,0,1,0,0,2
2634,37,1,0.218481715,0,0.5,0,1,1,746,35304.64276,0,0,1,0,2
2635,40,0,0.439463068,1,0.5,0,1,0,539,44100.43956,0,1,0,0,1
2636,56,0,0.552078777,1,0.5,1,0,0,689,104179.5122,0,0,0,1,0
2637,32,1,0.337389604,1,0.0,0,0,1,598,37286.36812,1,0,0,0,1
2638,35,1,0.391717507,1,0.0,1,1,1,655,31779.52893,1,0,0,0,2
2639,49,1,0.541085211,1,0.5,1,1,1,734,98071.75554,0,0,0,1,0
2640,37,1,0.344680812,1,0.0,1,0,1,504,44786.83355,1,0,0,0,1
2641,51,1,0.508100625,1,0.5,1,0,1,662,103675.5238,0,0,0,1,0
2642,68,1,0.542297202,1,1.0,1,1,1,639,94889.43267,0,0,1,0,0
2643,63,1,0.52026225,1,0.5,0,0,1,678,89817.02156,0,0,0,1,0
2644,30,1,0.236471153,0,0.0,1,1,0,673,30723.69089,1,0,0,0,2
2645,43,1,0.209717699,0,0.5,0,1,1,808,26530.16339,0,0,1,0,2
2646,24,1,0.179104468,1,0.0,1,0,1,625,25632.37779,1,0,0,0,2
2647,35,0,0.341442088,0,0.5,0,0,1,543,41401.75927,0,1,0,0,1
2648,29,1,0.442474894,1,0.0,1,0,1,561,41475.86851,0,1,0,0,1
2649,32,0,0.22181289,1,0.5,0,0,0,687,34252.38453,0,0,0,1,2
2650,45,0,0.430317473,1,0.5,0,0,0,455,48882.71082,0,1,0,0,1
2651,20,0,0.422263866,0,0.5,1,0,1,562,36957.03998,1,0,0,0,1
2652,22,0,0.170686195,1,1.0,1,1,0,606,28220.99471,0,1,0,0,2
2653,61,0,0.473332521,1,1.0,1,1,1,619,97088.19892,0,0,0,1,0
2654,37,1,0.348868495,1,0.0,0,0,1,609,41375.89839,1,0,0,0,1
2655,28,1,0.219248412,0,0.0,1,0,1,541,24254.66091,1,0,0,0,2
2656,63,0,0.47023408,1,0.5,1,1,1,716,91928.81315,0,0,1,0,0
2657,41,1,0.370354831,1,0.0,0,0,0,539,44275.19035,1,0,0,0,1
2658,42,1,0.203479791,0,1.0,0,0,0,672,41427.66798,0,0,0,1,1
2659,63,0,0.595796485,1,0.5,1,1,0,738,96313.8626,0,0,0,1,0
2660,34,1,0.386534523,0,0.0,0,0,0,580,47092.84371,1,0,0,0,1
2661,34,0,0.293894206,1,0.0,0,0,0,398,44994.64499,0,1,0,0,1
2662,20,0,0.196963856,1,0.0,0,1,0,543,35799.18467,1,0,0,0,2
2663,24,0,0.184002877,1,1.0,0,1,0,776,37468.35127,0,0,1,0,1
2664,43,0,0.203642706,0,1.0,0,1,1,741,43077.91737,0,0,1,0,1
2665,31,0,0.166954534,1,0.0,0,1,1,591,26475.14179,1,0,0,0,2
2666,38,1,0.216212517,0,1.0,1,0,1,788,42360.97646,0,0,1,0,1
2667,32,1,0.17378528,0,0.0,1,1,1,576,31130.49331,1,0,0,0,2
2668,43,0,0.191300955,0,0.0,0,0,0,667,36974.185,0,0,1,0,1
2669,38,1,0.480988026,1,0.0,1,1,1,532,45785.66361,0,1,0,0,1
2670,63,0,0.404533335,1,0.5,0,1,1,716,102696.5058,0,0,1,0,0
2671,38,1,0.204901112,0,0.5,0,1,0,825,36949.61947,0,0,0,1,1
2672,42,0,0.140163696,1,1.0,0,0,0,743,25732.33205,0,0,1,0,2
2673,20,0,0.250078542,1,1.0,1,1,1,688,35963.88995,1,0,0,0,2
2674,26,1,0.220178516,1,0.0,1,1,1,607,20114.57069,0,1,0,0,2
2675,38,1,0.362255813,1,1.0,1,1,1,596,35702.18229,1,0,0,0,2
2676,65,0,0.488564159,1,0.5,1,1,1,711,96930.41021,0,0,0,1,0
2677,56,1,0.487307526,1,0.5,1,1,0,806,96637.13132,0,0,0,1,0
2678,57,1,0.540694007,1,0.5,1,1,1,697,100530.273,0,0,0,1,0
2679,35,0,0.168969232,0,1.0,0,0,0,717,48605.69046,0,0,0,1,1
2680,67,1,0.486466003,1,0.0,1,1,0,662,104889.2383,0,0,0,1,0
2681,32,0,0.217050363,0,0.5,1,1,0,773,39472.74364,0,0,0,1,1
2682,63,0,0.476577491,0,0.5,0,1,1,661,96313.1488,0,0,0,1,0
2683,35,1,0.189490612,0,0.5,0,1,0,775,36149.77904,0,0,0,1,2
2684,34,0,0.1629344,0,0.0,1,1,1,602,29319.05202,1,0,0,0,2
2685,57,1,0.526332206,1,0.5,1,1,1,649,98111.42744,0,0,1,0,0
2686,37,0,0.243073598,1,0.0,0,0,1,574,29452.92656,1,0,0,0,2
2687,41,1,0.391529586,1,1.0,0,1,1,462,35563.71636,0,1,0,0,2
2688,25,1,0.146906223,1,0.0,0,0,1,645,30642.04569,1,0,0,0,2
2689,36,1,0.248234195,1,1.0,0,1,1,690,40172.24574,0,0,0,1,1
2690,33,0,0.138272283,1,0.0,1,0,0,681,20218.78124,0,1,0,0,2
2691,37,0,0.456553217,1,0.5,1,0,1,570,45983.27389,0,1,0,0,1
2692,54,0,0.516931907,1,0.5,1,1,1,696,108115.7404,0,0,0,1,0
2693,37,0,0.168936008,0,1.0,0,1,0,760,41329.89697,0,0,0,1,1
2694,36,0,0.356580058,0,0.0,0,1,1,567,47383.62281,0,1,0,0,1
2695,61,0,0.447243167,1,0.5,1,1,1,798,89072.74057,0,0,1,0,0
2696,38,1,0.483313916,1,0.5,1,0,1,554,38322.53808,0,1,0,0,1
2697,42,1,0.195677061,0,1.0,0,1,0,752,41028.36789,0,0,1,0,1
2698,63,0,0.614236023,1,0.0,1,1,0,751,104420.9266,0,0,0,1,0
2699,25,0,0.161908206,1,0.0,1,0,1,567,27212.29921,1,0,0,0,2
2700,55,0,0.551816693,1,1.0,0,0,1,735,106678.798,0,0,1,0,0
2701,31,1,0.208150602,1,0.0,0,0,1,593,29430.1662,0,1,0,0,2
2702,60,1,0.515223366,0,0.5,0,0,1,727,110263.6425,0,0,1,0,0
2703,28,0,0.373258284,1,0.0,0,1,1,578,39156.07493,1,0,0,0,1
2704,65,0,0.481793488,1,0.5,1,1,1,620,104939.0073,0,0,1,0,0
2705,37,0,0.420345222,1,0.0,1,1,0,479,41616.8925,0,1,0,0,1
2706,60,0,0.507353992,1,0.5,1,1,1,688,103100.991,0,0,1,0,0
2707,33,1,0.365938438,0,0.0,0,1,0,579,42244.85282,0,1,0,0,1
2708,39,0,0.352228743,1,1.0,1,1,1,545,46768.4709,1,0,0,0,1
2709,38,1,0.147067944,0,1.0,1,1,0,658,49285.1181,0,0,1,0,1
2710,58,0,0.523508321,1,0.5,0,1,0,632,102694.8119,0,0,0,1,0
2711,37,0,0.208080683,1,1.0,0,0,1,805,34299.60221,0,0,1,0,2
2712,35,1,0.326885106,0,0.5,0,0,0,735,36338.7499,0,0,1,0,1
2713,34,0,0.201132153,1,1.0,1,1,1,570,39778.61087,1,0,0,0,1
2714,30,1,0.363176258,0,0.0,1,0,0,594,45790.52866,0,1,0,0,1
2715,34,0,0.304284372,1,0.0,0,1,0,556,48480.50781,1,0,0,0,1
2716,57,0,0.453620258,1,1.0,0,0,1,701,97496.17421,0,0,1,0,0
2717,59,0,0.570280002,1,0.5,1,0,1,686,109385.0551,0,0,1,0,0
2718,35,1,0.097952204,0,0.0,1,1,1,659,28165.43613,1,0,0,0,2
2719,36,1,0.439039066,1,0.5,0,1,1,553,41173.18917,0,1,0,0,1
2720,30,0,0.364502329,1,0.0,1,1,1,590,45093.68988,0,1,0,0,1
2721,39,1,0.178945486,1,0.0,1,1,0,592,25524.9337,0,1,0,0,2
2722,32,0,0.206882224,1,1.0,1,1,1,726,34704.71897,1,0,0,0,2
2723,58,1,0.513741938,1,0.5,1,1,1,699,107260.1747,0,0,1,0,0
2724,40,1,0.433939741,1,0.5,1,1,0,526,49316.1529,0,1,0,0,1
2725,35,0,0.258056838,0,1.0,0,1,1,810,35347.69764,0,0,1,0,2
2726,32,0,0.226558281,1,1.0,0,1,0,741,34194.15589,0,0,1,0,2
2727,26,1,0.247253571,1,0.5,0,0,1,662,35840.26983,1,0,0,0,2
2728,62,0,0.451865716,0,0.5,1,1,1,637,105044.3604,0,0,1,0,0
2729,25,1,0.222576613,0,1.0,1,1,1,763,40720.09571,0,0,1,0,1
2730,55,1,0.447313397,1,0.5,1,1,1,684,101405.6771,0,0,0,1,0
2731,60,0,0.524960488,1,0.5,1,1,0,699,101187.2054,0,0,1,0,0
2732,29,1,0.161610296,1,0.0,1,0,1,558,30878.75429,1,0,0,0,2
2733,31,1,0.236860698,0,1.0,0,1,0,727,42198.40332,0,0,0,1,1
2734,37,1,0.263660523,1,1.0,1,1,1,520,42339.4951,1,0,0,0,1
2735,29,1,0.544989586,1,0.0,1,0,1,548,40756.36901,0,1,0,0,1
2736,23,0,0.22041451,1,0.0,1,1,1,532,26583.54012,0,1,0,0,2
2737,25,1,0.199735868,1,0.0,1,0,0,531,27280.75228,1,0,0,0,2
2738,40,0,0.194882667,0,0.5,0,0,1,800,37535.86692,0,0,1,0,1
2739,29,0,0.452365972,1,0.0,1,0,0,652,40056.27468,1,0,0,0,1
2740,39,1,0.166521018,1,0.5,1,1,1,586,32014.89909,0,1,0,0,2
2741,57,0,0.446999216,1,0.5,1,1,1,730,105847.2919,0,0,0,1,0
2742,27,1,0.257702955,1,0.0,1,0,0,671,21892.96139,0,1,0,0,2
2743,32,0,0.346774577,1,0.5,0,0,1,492,41568.43389,1,0,0,0,1
2744,65,1,0.559155053,1,0.5,1,1,0,766,106062.1242,0,0,1,0,0
2745,30,1,0.179748879,1,1.0,1,1,1,594,18197.58198,0,1,0,0,2
2746,59,0,0.556701849,1,0.5,1,1,1,745,99036.07856,0,0,0,1,0
2747,30,0,0.503875614,0,0.0,0,0,1,693,40680.68369,0,1,0,0,1
2748,34,0,0.229272216,0,1.0,0,0,0,802,43042.41041,0,0,1,0,1
2749,35,1,0.190243158,1,0.0,1,1,1,548,25921.61997,1,0,0,0,2
2750,29,1,0.223623013,0,0.0,1,1,1,631,29474.04714,1,0,0,0,2
2751,44,1,0.351929508,1,0.0,1,0,1,632,49865.42897,1,0,0,0,1
2752,46,1,0.138053242,0,1.0,0,0,1,747,46466.26316,0,0,0,1,1
2753,39,0,0.145645159,0,1.0,0,0,0,714,45195.10136,0,0,1,0,1
2754,29,1,0.475434013,0,0.0,0,1,1,586,39553.8634,1,0,0,0,1
2755,37,1,0.397019765,1,0.0,0,1,1,487,43973.97634,0,1,0,0,1
2756,57,0,0.467927314,0,0.5,1,0,0,765,98341.84989,0,0,0,1,0
2757,40,1,0.198667739,0,1.0,0,1,0,726,41892.34973,0,0,1,0,1
2758,69,0,0.619007206,1,1.0,1,1,1,680,108842.0136,0,0,1,0,0
2759,34,0,0.158755665,0,0.5,0,0,1,785,38854.6235,0,0,0,1,1
2760,30,1,0.154347294,1,0.0,1,1,1,573,28551.19925,1,0,0,0,2
2761,40,1,0.383367999,1,0.0,0,0,1,624,46171.35015,0,1,0,0,1
2762,57,0,0.482548577,1,1.0,1,1,0,644,101236.0071,0,0,1,0,0
2763,36,0,0.420113599,1,1.0,0,1,0,568,41535.26065,0,1,0,0,1
2764,39,0,0.199743361,0,1.0,0,0,0,726,38964.75716,0,0,0,1,1
2765,33,1,0.166037971,1,1.0,0,0,0,766,39535.75486,0,0,1,0,1
2766,33,1,0.251103596,0,1.0,0,1,0,846,40417.27664,0,0,0,1,1
2767,54,1,0.583016614,1,0.5,1,1,1,612,98649.40231,0,0,0,1,0
2768,28,1,0.224433013,1,0.0,1,1,1,589,29358.86204,1,0,0,0,2
2769,31,0,0.225615667,0,1.0,0,1,1,642,27474.72234,0,1,0,0,2
2770,24,0,0.14707572,0,1.0,0,1,0,756,35896.92005,0,0,0,1,2
2771,63,1,0.520083041,1,0.5,1,1,1,755,93317.4284,0,0,1,0,0
2772,43,0,0.222930241,0,1.0,0,1,0,730,37004.92219,0,0,0,1,1
2773,34,0,0.377980747,1,0.5,1,1,1,506,40947.17315,1,0,0,0,1
2774,41,0,0.211647839,0,1.0,0,1,0,694,48573.29407,0,0,0,1,1
2775,35,1,0.196852654,0,1.0,0,0,0,789,46044.64448,0,0,1,0,1
2776,29,1,0.363506438,1,0.0,1,0,1,587,41003.39658,1,0,0,0,1
2777,57,1,0.536495095,1,0.0,1,1,0,692,99336.46807,0,0,1,0,0
2778,39,0,0.462096405,1,0.0,0,0,1,451,29169.62882,1,0,0,0,2
2779,33,0,0.214254095,1,0.5,1,1,1,524,36200.59987,0,1,0,0,1
2780,26,1,0.168327946,0,1.0,1,0,1,624,31471.98396,0,1,0,0,2
2781,32,0,0.464940995,1,0.5,0,1,1,574,44587.5895,0,1,0,0,1
2782,27,1,0.207648937,0,1.0,0,1,0,734,43338.00642,0,0,0,1,1
2783,31,1,0.118505693,0,1.0,1,1,0,751,33376.61859,0,0,0,1,2
2784,32,0,0.1705404,0,1.0,0,0,0,706,40522.2315,0,0,1,0,1
2785,55,0,0.514237104,1,0.5,1,1,1,691,103909.716,0,0,0,1,0
2786,46,1,0.313697356,1,0.0,0,1,1,530,38833.91638,1,0,0,0,1
2787,27,1,0.233498367,1,0.0,1,0,0,550,33592.6756,1,0,0,0,2
2788,29,0,0.163944989,0,1.0,1,1,0,747,33516.8881,0,0,0,1,2
2789,30,1,0.255879775,1,0.0,1,1,1,575,26423.42536,0,1,0,0,2
2790,31,1,0.202249027,0,0.5,0,0,0,721,33598.08873,0,0,1,0,2
2791,32,1,0.486398717,1,0.0,1,1,1,555,35038.49317,1,0,0,0,2
2792,32,1,0.129371697,1,0.0,1,1,1,569,26699.59767,0,1,0,0,2
2793,39,1,0.375439547,1,0.5,0,1,0,645,41357.13604,1,0,0,0,1
2794,38,1,0.442607089,0,0.0,0,1,0,604,49475.76263,0,1,0,0,1
2795,27,0,0.199883476,1,1.0,0,0,0,733,31343.15661,0,0,0,1,2
2796,58,1,0.486723696,1,0.5,1,1,0,725,105356.8053,0,0,0,1,0
2797,30,0,0.089612349,1,1.0,0,1,0,550,36495.13553,0,1,0,0,1
2798,61,0,0.465490997,1,0.5,1,1,1,725,98110.45109,0,0,1,0,0
2799,28,0,0.185961545,0,1.0,1,0,1,686,29802.47218,1,0,0,0,2
