,Age,Gender,AvgTransactionAmount,TransactionFrequency,SpendingOnGroceries,SpendingOnEntertainment,SpendingOnTravel,TotalIncome,Occupation_Clerk,Occupation_Doctor,Occupation_Engineer,Occupation_Lawyer,Occupation_Nurse,Occupation_Teacher,CreditScore,Spend_class
2348,39,1,233.926234,11,333.6782616,513.5298909,124.086221,46643.20998,0,0,0,0,1,0,702,0
2349,36,0,996.9169293,2,305.7454031,90.84631974,240.9674722,43658.29317,0,0,0,0,1,0,638,0
2350,38,0,280.7703026,15,208.557856,450.8361262,247.6751154,35027.04029,1,0,0,0,0,0,773,2
2351,31,0,995.2157096,8,299.942753,236.4628739,242.2057597,35573.65567,1,0,0,0,0,0,585,2
2352,39,1,1078.376003,4,280.9771361,219.9590035,160.0727189,34489.32393,1,0,0,0,0,0,454,2
2353,22,1,343.1175426,15,337.4180248,119.789035,181.87259,41868.97455,0,0,0,0,0,1,553,0
2354,62,1,1024.817072,5,485.6425443,210.0660506,417.2529702,103265.0591,0,1,0,0,0,0,745,1
2355,65,1,1094.351057,5,498.7255335,237.9955689,366.3735016,103731.2359,0,0,0,1,0,0,624,1
2356,41,1,986.7347005,5,301.5768841,125.896711,149.1417176,30839.66443,0,0,0,0,0,1,594,2
2357,45,0,996.8184679,4,457.6130289,220.3574031,303.6733532,103973.0791,0,0,0,1,0,0,768,1
2358,39,0,421.3726951,14,355.1285869,488.4028394,176.3108435,27875.49233,0,0,0,0,0,1,706,2
2359,33,1,365.2771067,14,310.7319082,442.3511061,232.6863072,39135.69734,0,0,0,0,0,1,825,0
2360,34,1,1042.461189,3,328.0627085,279.9917608,145.4368498,40558.49777,0,0,0,0,1,0,580,0
2361,33,0,285.5481483,14,398.4170593,222.6261739,245.0643618,34863.95744,1,0,0,0,0,0,690,2
2362,29,0,936.5096121,2,311.4788062,107.0332562,237.6283013,47554.88686,0,0,0,0,0,1,596,0
2363,36,0,304.7975045,11,353.1389557,129.3859597,279.5452454,27954.55443,0,0,0,0,0,1,562,2
2364,42,0,324.0292121,16,343.6922119,496.1229676,232.8734932,46293.1678,1,0,0,0,0,0,736,0
2365,65,1,1000.809151,6,583.6050318,193.8537364,340.4650902,98467.19108,0,0,0,1,0,0,751,1
2366,31,1,258.2944888,16,354.8461994,147.1437265,263.3366922,31013.27007,0,0,0,0,1,0,612,2
2367,35,1,1004.766889,4,223.6312345,205.7501656,291.6916804,46405.82641,0,0,0,0,0,1,615,0
2368,32,1,318.3783533,13,321.7528669,402.3134535,232.711912,34248.21239,0,0,0,0,0,1,779,2
2369,62,0,1005.087455,6,386.9331748,233.5625084,372.9576507,95143.37569,0,0,1,0,0,0,745,1
2370,31,0,266.2178794,16,243.6891842,513.45107,242.4337762,48029.48305,0,0,0,0,1,0,740,0
2371,34,1,358.980538,15,278.1572366,554.0895239,262.9813543,38180.64311,1,0,0,0,0,0,750,0
2372,45,0,994.5456735,3,324.7279312,233.4209736,189.6177301,42299.8333,0,0,0,0,1,0,540,0
2373,27,1,322.6360106,15,270.3550204,220.6499286,218.4783407,41378.5668,0,0,0,0,1,0,568,0
2374,37,0,344.066666,17,291.2175603,575.4418456,275.1273103,45059.09334,0,0,0,0,1,0,710,0
2375,26,0,251.3664695,16,296.9993841,253.4415693,155.3546174,30252.74538,1,0,0,0,0,0,592,2
2376,29,1,363.5380019,13,299.1849741,217.6536492,143.0499845,35870.33118,1,0,0,0,0,0,592,2
2377,25,0,916.2869497,5,304.0983242,181.6388133,155.9211157,37880.76351,1,0,0,0,0,0,513,0
2378,64,0,1026.154065,7,575.6708899,135.4183715,426.6638723,91889.44763,0,0,1,0,0,0,667,1
2379,62,1,1080.89659,5,416.5046542,152.4778799,465.1841766,108695.8405,0,0,0,1,0,0,736,1
2380,66,1,1067.459118,3,465.8781756,216.0732861,425.9334458,95317.85592,0,1,0,0,0,0,727,1
2381,38,0,967.1223008,4,296.9301147,244.0158557,135.9544872,39197.99106,0,0,0,0,1,0,476,0
2382,55,1,1026.238742,4,511.0508738,248.9426758,433.3647342,105040.3839,0,0,1,0,0,0,662,1
2383,63,0,1002.166447,-1,504.8122423,269.4599491,423.0961172,101527.0535,0,1,0,0,0,0,604,1
2384,27,0,322.8921284,14,349.6120818,153.1071868,243.629335,24256.20509,1,0,0,0,0,0,516,2
2385,23,0,339.7935479,13,345.0018144,148.090431,249.2287416,27141.36654,0,0,0,0,1,0,550,2
2386,28,1,299.0175557,17,308.4778467,241.3888259,194.8747483,33610.22459,0,0,0,0,0,1,557,2
2387,34,0,221.3020794,15,393.1815187,430.1499663,90.17889845,34125.97882,0,0,0,0,0,1,713,2
2388,32,1,361.33523,17,316.2336612,186.2505054,202.7676727,28337.61291,1,0,0,0,0,0,702,2
2389,34,0,961.9715966,9,324.1178746,240.7279651,154.8288961,37808.28001,0,0,0,0,1,0,626,0
2390,39,0,1053.912168,4,257.4328363,192.1406385,186.1030215,42082.07038,0,0,0,0,0,1,576,0
2391,31,0,264.0653526,19,289.7409547,422.8835803,294.9166723,38186.63415,1,0,0,0,0,0,695,0
2392,32,0,222.525659,17,309.4318511,482.3160685,233.9665181,35653.40135,0,0,0,0,1,0,718,2
2393,39,1,946.8137071,7,364.262101,238.139121,174.6163282,39963.47653,0,0,0,0,1,0,545,0
2394,20,1,361.2457674,16,246.0768512,155.984467,141.883208,31818.55216,1,0,0,0,0,0,601,2
2395,30,1,999.1137397,2,269.1518921,239.6060442,226.203376,44630.02403,0,0,0,0,0,1,583,0
2396,31,0,325.5924784,14,328.0894574,465.1746728,137.9575951,41012.46846,0,0,0,0,0,1,797,0
2397,62,0,1035.237546,7,581.5608048,225.0703717,468.6377167,101080.1454,0,0,0,1,0,0,675,1
2398,27,0,275.5701386,16,328.3988665,520.537333,253.8599199,40470.67684,0,0,0,0,1,0,839,0
2399,34,1,1021.69902,3,303.9855106,184.200661,245.1525586,43247.29318,0,0,0,0,0,1,519,0
2400,33,0,271.5937311,17,290.6300163,575.6987399,197.3295509,31153.57947,0,0,0,0,1,0,839,2
2401,37,0,918.8689684,5,384.7712776,133.9484794,191.9146734,35903.1145,0,0,0,0,1,0,578,2
2402,36,0,1006.142028,4,367.6312729,184.4672687,233.7100728,37314.51321,1,0,0,0,0,0,503,0
2403,22,0,1058.085874,1,261.2275385,77.00102629,181.165487,38140.18235,1,0,0,0,0,0,511,0
2404,39,1,979.983167,6,259.1246968,103.0737057,137.4957849,40884.84963,1,0,0,0,0,0,520,0
2405,60,0,935.0103204,4,541.7365503,229.8912026,425.7643395,102990.2474,0,0,1,0,0,0,718,1
2406,35,1,291.2990919,13,212.2810646,423.9508159,204.5133093,36106.99094,1,0,0,0,0,0,726,2
2407,35,1,1019.876388,7,298.6485763,175.5234668,333.9460841,40354.29458,0,0,0,0,1,0,544,0
2408,27,1,303.2398414,13,270.3248133,493.3149241,93.47450928,33116.31428,1,0,0,0,0,0,834,2
2409,31,0,361.2815864,15,341.3344709,256.3058397,183.3820522,35986.10164,0,0,0,0,0,1,631,2
2410,64,0,991.6313042,6,534.2230338,124.5418267,331.6689777,91524.94812,0,1,0,0,0,0,624,1
2411,60,0,1084.438448,4,417.9676364,118.4942012,348.2309103,108282.6587,0,0,1,0,0,0,719,1
2412,30,0,271.2765693,14,307.8591166,196.651094,162.3826814,33008.42191,0,0,0,0,1,0,671,2
2413,27,1,975.3234786,5,361.2643921,206.7489841,229.5144825,44616.45978,0,0,0,0,1,0,561,0
2414,26,1,1045.806365,7,395.9714076,191.3780592,144.0536872,39559.67091,0,0,0,0,1,0,569,0
2415,41,1,1033.200938,7,296.2182673,158.9407417,106.2448697,42243.37026,0,0,0,0,0,1,595,0
2416,60,0,1048.774342,3,525.0346099,119.6434292,373.2933315,102530.6932,0,0,0,1,0,0,662,1
2417,29,0,298.4227858,14,335.59541,155.5956923,212.332214,42212.42965,1,0,0,0,0,0,603,0
2418,62,0,1017.18537,4,580.0817301,158.3072442,409.5506737,93195.25036,0,0,0,1,0,0,673,1
2419,40,0,1010.515993,3,278.0575711,188.9056785,114.3693118,37057.68278,0,0,0,0,1,0,564,0
2420,39,1,1048.848695,6,302.5328538,230.485217,210.0350973,37631.9855,0,0,0,0,0,1,525,0
2421,57,1,1016.070514,4,545.7845581,177.8286522,363.6730479,106888.0862,0,0,1,0,0,0,596,1
2422,33,0,198.9966352,17,327.0328964,451.7865122,258.6750407,34635.1984,0,0,0,0,0,1,727,2
2423,34,0,274.4343209,15,291.7573703,517.6865418,142.512013,35005.69746,0,0,0,0,1,0,789,2
2424,37,0,243.2671433,16,353.1611379,516.9778617,145.5936026,42714.21469,0,0,0,0,1,0,777,0
2425,35,1,239.4033718,12,292.6275986,542.9953983,154.516609,35619.10693,1,0,0,0,0,0,691,2
2426,26,1,921.9046998,3,166.8448515,235.3163067,156.5238583,42586.04937,0,0,0,0,1,0,494,0
2427,66,0,977.0489755,4,538.3880858,238.0540725,344.9742398,91884.16489,0,0,0,1,0,0,673,1
2428,34,1,281.1427502,15,374.2910248,517.1513325,185.2760776,42063.8397,1,0,0,0,0,0,704,0
2429,31,0,986.5133764,7,341.9169929,239.1781986,269.3466403,52819.08461,1,0,0,0,0,0,572,0
2430,31,1,228.1739101,12,292.2863649,147.9813565,258.9411512,30251.15502,1,0,0,0,0,0,638,2
2431,36,1,296.2331963,14,323.0366431,358.037258,173.14661,27977.76117,0,0,0,0,0,1,747,2
2432,40,1,282.4548769,16,277.3549698,545.7765136,75.81914868,40933.39745,0,0,0,0,0,1,741,0
2433,62,1,1053.125459,4,510.6030876,164.2228157,366.7336719,100543.6768,0,0,0,1,0,0,586,1
2434,70,1,1009.480352,4,455.7140372,324.6728316,451.2032048,90000.5545,0,0,0,1,0,0,671,1
2435,39,0,370.3228342,16,159.3375672,158.0006718,268.7787497,35312.3959,0,0,0,0,1,0,652,2
2436,30,0,1050.493564,4,290.3859856,153.7234935,252.5947726,40504.61361,0,0,0,0,1,0,610,0
2437,37,0,898.6918171,3,299.3515385,245.8140851,169.6199513,32663.19023,0,0,0,0,1,0,565,2
2438,61,0,973.2633536,4,453.2630334,252.8668052,392.827099,105383.7572,0,0,0,1,0,0,710,1
2439,59,0,1021.540337,8,555.0139409,144.6729115,445.7171814,97541.12534,0,1,0,0,0,0,640,1
2440,41,0,1014.479947,5,356.0246804,230.7064776,143.3706231,37224.53753,1,0,0,0,0,0,532,0
2441,62,1,962.827287,5,576.8739078,218.8302854,421.9750554,103204.1883,0,0,1,0,0,0,707,1
2442,63,0,979.2682688,2,475.466937,188.767761,395.8070676,100494.2723,0,0,1,0,0,0,718,1
2443,37,0,402.4278475,12,273.5147502,181.3339189,190.5446267,33076.09925,0,0,0,0,1,0,466,2
2444,34,0,244.19421,15,243.9932161,542.401787,302.1238988,43052.57216,0,0,0,0,1,0,701,0
2445,58,1,999.9610439,4,475.8557539,169.9505174,346.7025933,100631.1333,0,0,1,0,0,0,699,1
2446,25,1,200.6491968,15,226.1192905,294.5369144,267.7400608,31157.01482,0,0,0,0,0,1,611,2
2447,63,0,1010.790095,7,576.7835813,153.4987697,365.3273347,98896.07823,0,0,1,0,0,0,729,1
2448,59,0,976.1653898,3,492.7021339,196.8527623,355.7699275,102578.0078,0,1,0,0,0,0,703,1
2449,31,1,225.7518145,16,343.8323257,180.669966,168.22166,33016.86853,1,0,0,0,0,0,528,2
2450,37,0,279.1565517,12,251.3032393,132.677639,188.4686131,28351.26148,1,0,0,0,0,0,616,2
2451,26,0,294.4428435,16,284.7911743,173.7654368,244.6239503,26798.05794,1,0,0,0,0,0,529,2
2452,23,0,932.4120331,4,260.7280109,178.6898365,170.9737457,37547.85456,0,0,0,0,1,0,511,0
2453,64,0,1035.525085,4,477.9480333,105.0204438,383.6449972,92489.26543,0,1,0,0,0,0,648,1
2454,28,1,990.2630454,8,316.9612849,204.4442946,191.2482537,45525.12838,1,0,0,0,0,0,422,0
2455,32,0,1014.282864,0,363.4255316,160.0651485,187.9980521,39904.45799,0,0,0,0,0,1,596,0
2456,31,1,257.8492794,15,293.5134509,179.519963,224.8552186,26644.53475,1,0,0,0,0,0,567,2
2457,34,1,213.9137404,13,339.7439048,195.6581611,246.7954006,27072.31821,0,0,0,0,0,1,599,2
2458,56,0,1033.506589,5,494.2863931,200.6075901,416.9525234,96539.08249,0,0,1,0,0,0,755,1
2459,42,1,358.0927637,12,284.0262039,188.6220716,146.9489019,34654.66677,0,0,0,0,1,0,610,2
2460,60,1,954.4414157,2,538.7433295,222.6387873,372.7851187,97098.70459,0,0,0,1,0,0,715,1
2461,26,1,247.2222761,14,288.8234969,130.7798486,266.8266195,29248.28313,1,0,0,0,0,0,630,2
2462,34,0,1017.720924,4,256.7456712,181.8289026,146.7426169,40859.90942,0,0,0,0,0,1,533,0
2463,65,0,1055.061596,4,432.218669,108.5437129,428.0519856,98641.06381,0,1,0,0,0,0,733,1
2464,28,0,321.8249125,13,317.2705128,267.1819085,222.2803568,26199.81119,0,0,0,0,1,0,603,2
2465,57,1,935.4550016,1,496.8996322,196.6192664,380.3018872,95400.05906,0,0,0,1,0,0,721,1
2466,30,0,352.4049287,16,227.2684456,226.0616399,179.8405161,25305.18951,0,0,0,0,0,1,537,2
2467,51,1,1002.198659,3,502.2818026,177.5960124,369.8088467,99491.49116,0,0,1,0,0,0,637,1
2468,35,0,937.854367,5,272.2023458,255.4596501,138.8934795,34330.06266,1,0,0,0,0,0,636,2
2469,29,1,283.117727,15,341.8938788,165.9390203,194.9798168,26643.04321,0,0,0,0,0,1,500,2
2470,32,1,1004.762756,7,273.6009767,251.3291192,171.2551117,39176.66667,0,0,0,0,1,0,583,0
2471,54,1,1051.338504,4,494.5288658,216.3902732,355.8232223,106549.401,0,0,0,1,0,0,711,1
2472,36,1,989.1850805,5,247.9247229,193.3983249,148.1224943,32671.40153,0,0,0,0,0,1,584,2
2473,33,0,396.3166453,15,348.1467729,545.6153951,170.0984155,37827.77532,0,0,0,0,0,1,701,0
2474,56,0,950.7168884,7,486.7249232,166.4851177,461.2888803,101352.6272,0,0,0,1,0,0,734,1
2475,65,0,983.2588608,4,526.5665065,180.640901,354.3119261,97792.86273,0,0,0,1,0,0,657,1
2476,28,0,286.316108,13,237.7553618,464.2652313,200.2321233,41846.47644,1,0,0,0,0,0,764,0
2477,40,0,1031.505092,8,275.1062098,189.5222798,134.9598326,40741.68645,0,0,0,0,0,1,569,0
2478,28,1,1026.662967,4,247.5856271,200.8396495,147.158817,34038.72948,0,0,0,0,0,1,558,2
2479,33,1,309.6457764,12,231.7555183,466.133214,219.2753572,40680.02535,0,0,0,0,1,0,811,0
2480,64,0,1042.325401,7,567.5939974,181.7182373,340.9467103,104862.7961,0,0,1,0,0,0,691,1
2481,63,0,980.7421898,3,449.071995,275.144059,346.430862,99927.38669,0,0,1,0,0,0,819,1
2482,35,1,251.52264,17,338.7615691,140.2805251,215.7923211,31121.72863,0,0,0,0,1,0,509,2
2483,31,1,283.4548531,11,377.7932289,203.2018659,214.1768146,30775.91773,1,0,0,0,0,0,649,2
2484,31,0,355.4568846,15,235.828603,504.2560625,221.5854893,42272.65437,1,0,0,0,0,0,641,0
2485,35,1,389.7012853,17,294.1861791,511.3228293,241.7360216,38952.04887,0,0,0,0,1,0,738,0
2486,37,1,964.0059644,7,244.3400454,263.0176624,160.3324909,36151.13607,0,0,0,0,1,0,596,0
2487,25,0,1022.420938,3,336.3792965,194.4491735,258.2609067,43596.47327,0,0,0,0,1,0,525,0
2488,28,1,331.8783209,16,214.7630285,180.1893075,200.2173507,24815.44282,1,0,0,0,0,0,610,2
2489,30,0,1014.877292,5,273.3901879,266.037185,221.8892446,38693.62589,0,0,0,0,0,1,510,0
2490,32,1,324.8348471,16,306.1609574,333.6263316,158.3371668,31198.32203,0,0,0,0,1,0,526,2
2491,64,1,1024.058508,2,474.7346765,255.5502454,265.314905,94887.92302,0,0,1,0,0,0,622,1
2492,30,1,334.0801327,16,255.9556848,475.0908786,194.6573142,38259.66964,1,0,0,0,0,0,711,0
2493,58,1,1127.162693,3,449.2019293,239.0524308,321.6519953,94854.9515,0,0,1,0,0,0,660,1
2494,58,0,1011.217361,4,513.8610589,183.0906828,426.1210551,107859.7504,0,1,0,0,0,0,787,1
2495,68,1,914.0012398,0,565.4908509,266.7535263,410.3611907,105144.3027,0,0,0,1,0,0,675,1
2496,32,1,933.5720359,7,308.0308361,218.9534572,243.8904736,31076.96905,0,0,0,0,1,0,499,2
2497,36,1,275.4880983,14,322.103144,502.8457942,132.6303762,35558.65276,0,0,0,0,0,1,717,2
2498,33,0,331.4378458,14,226.6748105,531.6579649,159.0797839,38935.53022,1,0,0,0,0,0,736,0
2499,61,1,1063.578125,7,575.1675836,276.0284796,493.7549824,99413.01036,0,1,0,0,0,0,832,1
2500,41,1,988.9774401,3,380.9434433,196.8250243,265.8297153,43667.42897,0,0,0,0,1,0,631,0
2501,50,0,1012.80675,3,586.2063543,194.106101,364.9943944,96388.69775,0,1,0,0,0,0,669,1
2502,41,1,1025.919532,6,232.5902323,258.5163134,236.07233,41016.90006,0,0,0,0,0,1,527,0
2503,30,1,324.1141732,15,350.0730042,570.617923,177.7383123,37525.69607,1,0,0,0,0,0,710,0
2504,39,0,934.2612918,4,257.0648133,224.765301,87.86040485,40318.39295,0,0,0,0,1,0,534,0
2505,56,0,989.3191321,3,581.7824588,243.7188837,415.9115451,102951.0573,0,1,0,0,0,0,677,1
2506,35,1,986.5617676,2,275.5823296,147.6129885,214.2703721,39614.80832,1,0,0,0,0,0,578,0
2507,58,1,955.8271089,6,412.9510242,178.4631501,439.6623255,98288.08447,0,0,1,0,0,0,739,1
2508,60,0,964.8920553,6,508.9186404,219.9328569,455.5148098,101327.8185,0,0,0,1,0,0,755,1
2509,38,0,972.9644966,3,192.2765006,260.5788568,208.4242774,50791.00425,0,0,0,0,0,1,573,0
2510,60,0,1008.520171,3,478.0788426,189.7190589,397.3034686,96115.73337,0,0,1,0,0,0,710,1
2511,35,0,319.6128467,17,230.64829,439.0264231,230.8946218,47614.39445,0,0,0,0,0,1,736,0
2512,37,0,334.7702994,15,327.4709099,189.4924761,221.3231251,30188.48293,0,0,0,0,0,1,621,2
2513,36,1,299.7507048,14,247.8991949,487.9622725,225.1951367,38574.69429,0,0,0,0,0,1,729,0
2514,32,0,291.221791,14,313.9590664,433.1230321,242.1235233,37939.15339,1,0,0,0,0,0,754,0
2515,25,0,306.0669272,16,208.2263255,190.1111182,224.4901307,24091.5789,1,0,0,0,0,0,630,2
2516,36,0,365.7860054,14,367.7810639,563.5304958,157.8806768,40921.47741,0,0,0,0,0,1,654,0
2517,33,1,300.1437186,14,313.3643093,492.9211373,232.7331011,43552.23304,0,0,0,0,1,0,804,0
2518,52,0,1014.34484,4,485.3835491,233.7461661,412.9093146,85277.04707,0,0,1,0,0,0,739,1
2519,32,0,1087.803135,5,350.7059267,191.0528086,200.2262851,50635.23895,1,0,0,0,0,0,687,0
2520,26,0,302.8508079,12,285.3054876,192.3955818,244.0969963,25648.45649,0,0,0,0,0,1,549,2
2521,38,0,272.1324342,14,343.462833,209.4822413,183.8648689,36623.22227,0,0,0,0,0,1,597,0
2522,33,0,304.2477038,12,312.8490586,524.5489885,293.0531276,44976.56702,0,0,0,0,0,1,753,0
2523,57,1,914.1117491,4,427.8436311,149.4398006,401.6301917,110302.1481,0,0,1,0,0,0,715,1
2524,34,0,346.619365,14,344.593711,528.8753745,254.6318603,37893.27345,0,0,0,0,1,0,787,0
2525,31,0,1068.556533,7,227.517502,176.3255356,216.7039925,38354.78356,0,0,0,0,0,1,572,0
2526,53,1,999.8281118,5,524.4732175,152.7625587,493.0200317,95522.22814,0,0,1,0,0,0,673,1
2527,31,1,346.7565052,13,273.8223375,273.9213131,144.9964154,33640.53203,0,0,0,0,0,1,527,2
2528,27,1,290.2202164,15,299.1593949,535.8026563,147.0230402,36591.57822,0,0,0,0,1,0,725,0
2529,56,1,969.977608,3,491.9501695,180.9602442,401.104363,103015.4697,0,0,1,0,0,0,674,1
2530,33,1,296.5662325,14,246.8223444,402.8824481,211.8174172,43518.9289,0,0,0,0,0,1,741,0
2531,26,1,967.0998661,5,298.7244915,89.07212854,232.7172679,40804.28354,0,0,0,0,0,1,607,0
2532,32,1,241.750562,16,371.9189901,272.3756897,172.4713213,22865.19477,0,0,0,0,0,1,621,2
2533,42,0,951.0569781,5,338.7875613,205.2495627,187.0469621,44366.07573,0,0,0,0,0,1,609,0
2534,32,0,281.5685458,16,302.468095,510.1236922,197.5649018,35461.91214,0,0,0,0,1,0,785,2
2535,36,1,273.723594,17,212.7960027,521.7064292,161.2017046,35790.66046,0,0,0,0,1,0,773,2
2536,34,1,263.2710969,17,336.0596854,504.201605,152.61777,44449.42028,0,0,0,0,0,1,754,0
2537,38,0,287.0216788,15,281.3865203,191.073584,209.8010007,37190.78186,1,0,0,0,0,0,672,0
2538,24,1,252.8896901,14,288.3581282,226.2154285,224.4242672,17579.35591,1,0,0,0,0,0,657,2
2539,27,1,269.2953377,12,308.8685975,539.6736327,215.751871,33992.61953,0,0,0,0,1,0,756,2
2540,29,0,1007.781781,3,249.4913944,216.9549887,265.4367287,47915.821,1,0,0,0,0,0,560,0
2541,32,1,315.0492616,14,310.8958632,167.1802138,268.7944981,39625.82069,0,0,0,0,1,0,506,0
2542,21,1,221.8926184,15,338.0198504,206.8935813,311.8761407,36552.61473,0,0,0,0,0,1,576,0
2543,56,1,991.7725765,4,453.5663665,235.6184303,377.6780795,101576.6418,0,1,0,0,0,0,730,1
2544,38,1,344.7846669,14,292.4904363,498.8365258,316.2532118,40835.10535,0,0,0,0,1,0,776,0
2545,37,0,1050.109916,6,345.1203271,187.2395617,230.42303,38676.57701,0,0,0,0,1,0,577,0
2546,33,0,354.6425867,15,225.8242314,526.0560336,130.4888909,40719.55426,0,0,0,0,0,1,737,0
2547,53,0,972.66225,6,525.2391788,112.6600792,416.1869286,111585.7161,0,0,1,0,0,0,657,1
2548,34,1,286.236713,14,369.0110972,515.8339541,218.4138163,41685.53764,0,0,0,0,0,1,779,0
2549,31,1,253.3770558,15,259.2833547,478.9575925,184.1173349,34038.02923,0,0,0,0,1,0,747,2
2550,33,0,321.0198296,14,261.3689793,220.8677513,222.9263324,33086.46813,1,0,0,0,0,0,684,2
2551,34,0,976.554341,9,342.6553032,239.8232296,266.2737996,41927.02593,0,0,0,0,0,1,494,0
2552,27,1,262.4754108,11,369.3883499,174.9485198,172.5944574,31727.49229,0,0,0,0,1,0,593,2
2553,25,1,404.3777243,15,333.8011646,174.1336037,145.9823071,24182.15,1,0,0,0,0,0,656,2
2554,33,0,1029.836074,8,305.1446882,284.5186984,190.4794598,41650.95028,0,0,0,0,1,0,559,0
2555,26,0,1015.503873,3,263.4597853,232.4182818,167.2124369,27720.06681,1,0,0,0,0,0,536,2
2556,64,1,1063.177057,2,596.9165597,184.431396,318.9820496,94408.34923,0,1,0,0,0,0,721,1
2557,38,1,903.3914637,4,229.9645349,189.7376082,136.9904085,35612.58887,1,0,0,0,0,0,492,2
2558,60,0,1008.1985,4,603.6507486,156.5136208,469.1035048,94038.14531,0,0,0,1,0,0,720,1
2559,60,1,937.9319502,2,516.3128229,168.1729237,469.663773,104239.0226,0,0,1,0,0,0,682,1
2560,36,1,321.4619208,16,424.7613018,545.0089813,202.1751158,37129.87016,0,0,0,0,1,0,713,0
2561,23,0,237.864928,11,350.4662432,220.5644384,236.2871203,27432.35063,0,0,0,0,0,1,547,2
2562,29,0,1039.034035,4,274.1694409,343.0770807,199.9194431,44975.69818,1,0,0,0,0,0,492,0
2563,34,1,327.8689083,16,256.6643528,508.3487486,263.7721266,35574.30961,0,0,0,0,1,0,890,2
2564,39,1,1034.184923,4,274.2802415,293.997516,168.8011606,37480.09539,1,0,0,0,0,0,491,0
2565,40,1,326.1112043,12,244.7545103,168.6366755,254.7937554,31289.15332,0,0,0,0,1,0,584,2
2566,30,1,263.7470961,16,279.195963,340.7172655,204.8053863,33081.38314,1,0,0,0,0,0,565,2
2567,28,0,193.98111,15,295.0068741,181.2490003,149.6688825,33706.16957,0,0,0,0,0,1,643,2
2568,63,0,1023.249708,4,632.4082378,112.2528867,343.8836178,98551.53773,0,0,0,1,0,0,598,1
2569,34,0,198.2481174,17,314.7681544,516.7372062,243.0111596,44142.04322,1,0,0,0,0,0,711,0
2570,38,1,988.4833196,1,377.251945,211.4201041,186.8664792,31927.79394,0,0,0,0,0,1,644,2
2571,34,1,258.25975,14,365.7607036,211.5821387,266.1294819,31127.43357,1,0,0,0,0,0,656,2
2572,50,0,936.4166586,6,538.2332916,212.2863903,365.790662,107901.8734,0,0,1,0,0,0,707,1
2573,20,0,294.2687063,16,250.2530906,189.4544936,229.6911185,26728.90296,0,0,0,0,1,0,597,2
2574,35,0,999.1761039,3,309.307501,198.6139855,205.5488627,34836.83802,1,0,0,0,0,0,510,2
2575,41,0,342.5766448,14,328.1530602,485.3360036,145.3366447,37777.61407,0,0,0,0,1,0,792,0
2576,36,0,254.6323533,15,275.1223776,165.1324387,232.9076658,27555.05885,0,0,0,0,0,1,512,2
2577,34,0,273.6171784,14,278.3064127,534.0391603,197.8433591,38665.99833,1,0,0,0,0,0,782,0
2578,29,1,268.1283687,13,287.3930942,143.8982866,251.7451049,41502.22589,1,0,0,0,0,0,674,0
2579,58,0,1037.304903,5,467.7770349,232.6657905,410.9494007,99421.71723,0,1,0,0,0,0,712,1
2580,28,1,281.7378792,11,342.640697,235.8890456,209.9479361,34047.5504,1,0,0,0,0,0,619,2
2581,33,0,203.5938077,13,342.4038217,190.8591054,266.8850663,30272.11597,1,0,0,0,0,0,601,2
2582,31,0,362.576499,14,209.2787193,266.7740242,183.1926273,30227.818,1,0,0,0,0,0,603,2
2583,33,0,317.3088191,13,350.9664271,513.5146919,214.4459118,39195.53469,0,0,0,0,0,1,762,0
2584,28,1,876.8585051,6,333.9133958,239.7445745,266.0637973,44400.52804,1,0,0,0,0,0,493,0
2585,31,0,311.539215,14,321.8218132,86.55225226,245.8315257,30209.50491,0,0,0,0,0,1,632,2
2586,62,0,957.3665453,6,463.0439376,277.4858561,304.6748457,95514.5911,0,1,0,0,0,0,696,1
2587,32,1,994.9651729,7,219.8653127,180.8403201,221.2204944,40728.20692,0,0,0,0,0,1,526,0
2588,66,0,982.3507378,3,466.3003926,266.577995,405.6949497,110315.7282,0,0,0,1,0,0,681,1
2589,36,0,1034.39266,5,230.055418,240.6768855,183.5959342,34768.2305,0,0,0,0,1,0,475,2
2590,37,1,295.6359277,12,348.8671696,486.0229831,236.060776,41488.02279,0,0,0,0,0,1,698,0
2591,53,0,882.9738797,5,552.8206671,149.3268895,419.5391008,94699.95024,0,1,0,0,0,0,716,1
2592,47,0,241.1583317,14,283.1254042,567.0515073,224.5942244,41755.01555,0,0,0,0,1,0,798,0
2593,28,1,963.7942156,6,337.6860677,135.4557768,235.2523982,34857.19426,0,0,0,0,0,1,544,2
2594,33,1,1124.843583,5,236.0456716,198.4152949,243.1720187,37263.78731,0,0,0,0,0,1,449,0
2595,29,1,240.6003545,17,294.1955699,166.2413547,147.5327671,30571.86847,0,0,0,0,1,0,573,2
